Indicator Code: CG1110
"Indicator Name: Respiratory diseases"
Export date: 5/7/2024 5:14:26 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: J30-J98"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,ITA,Italy,2000,All,Age_all,[All],26600.00000000,4.74897388,19.47437592,46.72936272,
EU,Europe,ITA,Italy,2001,All,Age_all,[All],24639.00000000,4.42437672,17.33036132,43.25614584,
EU,Europe,ITA,Italy,2002,All,Age_all,[All],25815.00000000,4.60661325,17.51422321,45.16475043,
EU,Europe,ITA,Italy,2003,All,Age_all,[All],31109.00000000,5.28258762,20.45340342,54.00431333,
EU,Europe,ITA,Italy,2004,All,Age_all,[All],27245.00000000,4.99861481,18.00124007,47.23038148,
EU,Europe,ITA,Italy,2005,All,Age_all,[All],30829.00000000,5.42450838,19.59662615,53.18142904,
EU,Europe,ITA,Italy,2006,All,Age_all,[All],28043.00000000,5.02010333,16.84488853,47.57768376,
EU,Europe,ITA,Italy,2007,All,Age_all,[All],29615.00000000,5.16948546,17.12652939,49.87765196,
EU,Europe,ITA,Italy,2008,All,Age_all,[All],29743.00000000,5.11513922,16.66198327,49.71070835,
EU,Europe,ITA,Italy,2009,All,Age_all,[All],31305.00000000,5.32001672,17.01253542,52.00796947,
EU,Europe,ITA,Italy,2010,All,Age_all,[All],30635.00000000,5.24020082,16.13246613,50.65027279,
EU,Europe,ITA,Italy,2011,All,Age_all,[All],30926.00000000,5.20505661,16.13434071,52.08198080,
EU,Europe,ITA,Italy,2012,All,Age_all,[All],32845.00000000,5.35353371,16.49806157,55.16485002,
EU,Europe,ITA,Italy,2013,All,Age_all,[All],31448.00000000,5.24397280,15.43286109,52.20976052,
EU,Europe,ITA,Italy,2014,All,Age_all,[All],31378.00000000,5.24128485,14.93577103,51.61777252,
EU,Europe,LUX,Luxembourg,1990,All,Age_all,[All],168.00000000,4.38298983,26.67650786,44.00209534,
EU,Europe,LUX,Luxembourg,1991,All,Age_all,[All],181.00000000,4.72584856,28.79525715,46.75794368,
EU,Europe,LUX,Luxembourg,1992,All,Age_all,[All],195.00000000,5.02577320,29.19668906,49.68152866,
EU,Europe,LUX,Luxembourg,1993,All,Age_all,[All],195.00000000,4.97957099,29.28860479,48.98266767,
EU,Europe,LUX,Luxembourg,1994,All,Age_all,[All],225.00000000,6.03702710,32.33690465,55.72065379,
EU,Europe,LUX,Luxembourg,1995,All,Age_all,[All],194.00000000,5.24324324,27.76165432,47.35172077,
EU,Europe,LUX,Luxembourg,1996,All,Age_all,[All],187.00000000,4.87106017,26.05659051,44.99518768,
EU,Europe,LUX,Luxembourg,1997,All,Age_all,[All],199.00000000,5.28412108,27.27727234,47.26840855,
EU,Europe,LUX,Luxembourg,1998,All,Age_all,[All],218.00000000,5.82420518,29.20695646,51.11791120,
EU,Europe,LUX,Luxembourg,1999,All,Age_all,[All],233.00000000,6.45071982,31.04356516,53.87744154,
EU,Europe,LUX,Luxembourg,2000,All,Age_all,[All],201.00000000,5.54788849,26.06498547,45.80570178,
EU,Europe,LUX,Luxembourg,2001,All,Age_all,[All],184.00000000,5.12963479,23.65423349,41.64780444,
EU,Europe,LUX,Luxembourg,2002,All,Age_all,[All],210.00000000,5.82847627,27.45685794,47.06578452,
EU,Europe,LUX,Luxembourg,2003,All,Age_all,[All],197.00000000,5.01272265,24.71157251,43.61881144,
EU,Europe,LUX,Luxembourg,2004,All,Age_all,[All],167.00000000,4.87733645,21.03406409,36.45428589,
EU,Europe,LUX,Luxembourg,2005,All,Age_all,[All],168.00000000,4.82619937,21.14057802,36.11598390,
EU,Europe,LUX,Luxembourg,2006,All,Age_all,[All],162.00000000,4.47143251,19.61535015,34.27483339,
EU,Europe,LUX,Luxembourg,2007,All,Age_all,[All],179.00000000,4.84963425,20.79125238,37.29120053,
EU,Europe,LUX,Luxembourg,2008,All,Age_all,[All],180.00000000,5.24170064,19.52714945,36.83535212,
EU,Europe,LUX,Luxembourg,2009,All,Age_all,[All],199.00000000,5.63739377,21.62079410,39.97645608,
EU,Europe,LUX,Luxembourg,2010,All,Age_all,[All],176.00000000,4.86053576,18.06037843,34.71633206,
EU,Europe,LUX,Luxembourg,2011,All,Age_all,[All],212.00000000,5.69586244,21.46391363,40.89916427,
EU,Europe,LUX,Luxembourg,2012,All,Age_all,[All],198.00000000,5.32115023,18.62379697,37.29087447,
EU,Europe,LUX,Luxembourg,2013,All,Age_all,[All],188.00000000,5.12122038,17.32347747,34.59952886,
EU,Europe,LUX,Luxembourg,2014,All,Age_all,[All],180.00000000,4.85829960,16.19396719,32.35553702,
EU,Europe,MLT,Malta,1990,All,Age_all,[All],146.00000000,5.38944260,32.98240607,41.23129060,
EU,Europe,MLT,Malta,1991,All,Age_all,[All],132.00000000,4.59610028,29.70164392,36.90243221,
EU,Europe,MLT,Malta,1992,All,Age_all,[All],148.00000000,5.10344828,32.80675828,40.96318849,
EU,Europe,MLT,Malta,1993,All,Age_all,[All],139.00000000,5.16344725,29.89326329,38.11351796,
EU,Europe,MLT,Malta,1994,All,Age_all,[All],151.00000000,5.59673832,32.07983802,41.04376189,
EU,Europe,MLT,Malta,1995,All,Age_all,[All],116.00000000,4.28360414,24.01002507,31.28371090,
EU,Europe,MLT,Malta,1996,All,Age_all,[All],103.00000000,3.72513562,20.55907500,27.61394102,
EU,Europe,MLT,Malta,1997,All,Age_all,[All],130.00000000,4.50138504,24.57850963,34.64818763,
EU,Europe,MLT,Malta,1998,All,Age_all,[All],150.00000000,4.92772668,27.68932709,39.73509934,
EU,Europe,MLT,Malta,1999,All,Age_all,[All],152.00000000,4.90797546,28.39602282,40.07382020,
EU,Europe,MLT,Malta,2000,All,Age_all,[All],125.00000000,4.20450723,22.09306010,32.39945154,
EU,Europe,MLT,Malta,2001,All,Age_all,[All],96.00000000,3.27086882,16.26878815,24.42574066,
EU,Europe,MLT,Malta,2002,All,Age_all,[All],122.00000000,4.02507423,19.79015956,30.81057055,
EU,Europe,MLT,Malta,2003,All,Age_all,[All],130.00000000,4.10872314,20.09403108,32.61562238,
EU,Europe,MLT,Malta,2004,All,Age_all,[All],149.00000000,4.96832277,22.97495576,37.13238318,
EU,Europe,MLT,Malta,2005,All,Age_all,[All],155.00000000,4.95207668,22.45746725,38.37783098,
EU,Europe,MLT,Malta,2006,All,Age_all,[All],155.00000000,4.81965174,21.55688782,38.23808760,
EU,Europe,MLT,Malta,2007,All,Age_all,[All],155.00000000,4.98232080,21.53910614,38.10432226,
EU,Europe,MLT,Malta,2008,All,Age_all,[All],143.00000000,4.40949738,19.45299800,34.92669059,
EU,Europe,MLT,Malta,2009,All,Age_all,[All],144.00000000,4.46927374,18.31688936,34.90655225,
EU,Europe,MLT,Malta,2010,All,Age_all,[All],165.00000000,5.48172757,19.72823611,39.80104303,
EU,Europe,MLT,Malta,2011,All,Age_all,[All],105.00000000,3.21395776,12.07226911,25.22110502,
EU,Europe,MLT,Malta,2012,All,Age_all,[All],114.00000000,3.33333333,13.31784280,27.17475513,
EU,Europe,MLT,Malta,2013,All,Age_all,[All],139.00000000,4.29542645,14.99115462,32.82707218,
EU,Europe,MLT,Malta,2014,All,Age_all,[All],156.00000000,4.77064220,16.24373561,36.49797273,
EU,Europe,MDA,Republic of Moldova,1990,All,Age_all,[All],1834.00000000,4.32271902,42.12685535,42.04749762,
EU,Europe,MDA,Republic of Moldova,1991,All,Age_all,[All],1772.00000000,3.86460787,40.64275555,40.63777455,
EU,Europe,MDA,Republic of Moldova,1992,All,Age_all,[All],1606.00000000,3.59807326,36.31931626,36.90914628,
EU,Europe,MDA,Republic of Moldova,1993,All,Age_all,[All],1602.00000000,3.43128855,35.97687561,36.84378900,
EU,Europe,MDA,Republic of Moldova,1994,All,Age_all,[All],1977.00000000,3.79302406,43.89426413,45.46829236,
EU,Europe,MDA,Republic of Moldova,1995,All,Age_all,[All],2048.00000000,3.87350583,45.80301480,47.20221980,
EU,Europe,MDA,Republic of Moldova,1996,All,Age_all,[All],1951.00000000,3.89740107,44.43296771,45.11302883,
EU,Europe,MDA,Republic of Moldova,1997,All,Age_all,[All],1776.00000000,4.20444592,47.36366320,48.60150271,
EU,Europe,MDA,Republic of Moldova,1998,All,Age_all,[All],1661.00000000,4.16061320,44.22693733,45.47281323,
EU,Europe,MDA,Republic of Moldova,1999,All,Age_all,[All],1797.00000000,4.34961514,47.45949580,49.27336187,
EU,Europe,MDA,Republic of Moldova,2000,All,Age_all,[All],1700.00000000,4.12381137,44.62903642,46.70853217,
EU,Europe,MDA,Republic of Moldova,2001,All,Age_all,[All],1603.00000000,3.99990019,41.84961576,44.14200121,
EU,Europe,MDA,Republic of Moldova,2002,All,Age_all,[All],1921.00000000,4.58987408,49.50586566,53.02144981,
EU,Europe,MDA,Republic of Moldova,2003,All,Age_all,[All],2002.00000000,4.64727593,51.52611334,55.41294825,
EU,Europe,MDA,Republic of Moldova,2004,All,Age_all,[All],1688.00000000,4.05107037,42.57066079,46.83756273,
EU,Europe,MDA,Republic of Moldova,2005,All,Age_all,[All],1864.00000000,4.17104880,46.77066443,51.84709446,
EU,Europe,MDA,Republic of Moldova,2006,All,Age_all,[All],1699.00000000,3.93861418,41.55739104,47.38914803,
EU,Europe,MDA,Republic of Moldova,2007,All,Age_all,[All],1644.00000000,3.81881533,38.01033769,45.96145835,
EU,Europe,MDA,Republic of Moldova,2008,All,Age_all,[All],1511.00000000,3.60207876,34.77107253,42.32364959,
EU,Europe,MDA,Republic of Moldova,2009,All,Age_all,[All],1391.00000000,3.30098009,31.77375000,39.01162328,
EU,Europe,MDA,Republic of Moldova,2010,All,Age_all,[All],1536.00000000,3.52043272,34.56585459,43.12129690,
EU,Europe,MDA,Republic of Moldova,2011,All,Age_all,[All],1220.00000000,3.10835945,27.16663453,34.26980250,
EU,Europe,MDA,Republic of Moldova,2012,All,Age_all,[All],1011.00000000,2.55561173,21.85188794,28.40271396,
EU,Europe,MDA,Republic of Moldova,2013,All,Age_all,[All],982.00000000,2.58013663,20.67299089,27.59538533,
EU,Europe,MDA,Republic of Moldova,2014,All,Age_all,[All],831.00000000,2.10411708,17.41728884,23.36634521,
EU,Europe,NLD,Netherlands,1990,All,Age_all,[All],6809.00000000,5.28550581,28.06424459,45.54058121,
EU,Europe,NLD,Netherlands,1991,All,Age_all,[All],6851.00000000,5.27170317,27.87203904,45.46238785,
EU,Europe,NLD,Netherlands,1992,All,Age_all,[All],6290.00000000,4.84267094,25.12954758,41.42491159,
EU,Europe,NLD,Netherlands,1993,All,Age_all,[All],7446.00000000,5.40367938,29.12186889,48.69722179,
EU,Europe,NLD,Netherlands,1994,All,Age_all,[All],6470.00000000,4.84749496,24.98584225,42.05996308,
EU,Europe,NLD,Netherlands,1995,All,Age_all,[All],7115.00000000,5.24414962,26.95040560,46.02496927,
EU,Europe,NLD,Netherlands,1996,All,Age_all,[All],7230.00000000,5.25585013,26.99635480,46.55355591,
EU,Europe,NLD,Netherlands,1997,All,Age_all,[All],7205.00000000,5.30626072,26.57721943,46.15453602,
EU,Europe,NLD,Netherlands,1998,All,Age_all,[All],7775.00000000,5.65528578,28.21767057,49.49959254,
EU,Europe,NLD,Netherlands,1999,All,Age_all,[All],7565.00000000,5.38483988,27.01962215,47.84310749,
EU,Europe,NLD,Netherlands,2000,All,Age_all,[All],7693.00000000,5.47439282,27.11047893,48.30613620,
EU,Europe,NLD,Netherlands,2001,All,Age_all,[All],7340.00000000,5.22877679,25.46845303,45.74297434,
EU,Europe,NLD,Netherlands,2002,All,Age_all,[All],7582.00000000,5.32612132,25.66429074,46.95048198,
EU,Europe,NLD,Netherlands,2003,All,Age_all,[All],7975.00000000,5.61872957,26.64524182,49.15162447,
EU,Europe,NLD,Netherlands,2004,All,Age_all,[All],7099.00000000,5.19871405,23.25599056,43.60088661,
EU,Europe,NLD,Netherlands,2005,All,Age_all,[All],7857.00000000,5.76017947,24.99505643,48.14335285,
EU,Europe,NLD,Netherlands,2006,All,Age_all,[All],7650.00000000,5.65109476,23.76185956,46.79974761,
EU,Europe,NLD,Netherlands,2007,All,Age_all,[All],7826.00000000,5.88323736,23.82856226,47.77283134,
EU,Europe,NLD,Netherlands,2008,All,Age_all,[All],7822.00000000,5.78824296,23.14612720,47.56289131,
EU,Europe,NLD,Netherlands,2009,All,Age_all,[All],7773.00000000,5.79059113,22.53987721,47.02248973,
EU,Europe,NLD,Netherlands,2010,All,Age_all,[All],7551.00000000,5.54983904,21.27175678,45.44580767,
EU,Europe,NLD,Netherlands,2011,All,Age_all,[All],7893.00000000,5.81475015,21.94437818,47.28308279,
EU,Europe,NLD,Netherlands,2012,All,Age_all,[All],8468.00000000,6.01364931,22.80495990,50.54025190,
EU,Europe,NLD,Netherlands,2013,All,Age_all,[All],8286.00000000,5.86640235,21.79521029,49.30842054,
EU,Europe,NLD,Netherlands,2014,All,Age_all,[All],7284.00000000,5.23189416,18.78418118,43.19001805,
EU,Europe,MKD,North Macedonia,1991,All,Age_all,[All],633.00000000,4.28020826,34.77264188,33.04447693,
EU,Europe,MKD,North Macedonia,1992,All,Age_all,[All],614.00000000,3.83223068,33.11948494,31.89776092,
EU,Europe,MKD,North Macedonia,1993,All,Age_all,[All],538.00000000,3.45070874,28.33652183,27.83670513,
EU,Europe,MKD,North Macedonia,1994,All,Age_all,[All],527.00000000,3.34157631,26.99018242,27.08119219,
EU,Europe,MKD,North Macedonia,1995,All,Age_all,[All],532.00000000,3.25621251,26.61168779,27.06002035,
EU,Europe,MKD,North Macedonia,1996,All,Age_all,[All],644.00000000,4.00946333,32.15861408,32.47440875,
EU,Europe,MKD,North Macedonia,1997,All,Age_all,[All],609.00000000,3.66955893,29.59878059,30.49727077,
EU,Europe,MKD,North Macedonia,1998,All,Age_all,[All],433.00000000,2.56668643,21.49048178,21.56804144,
EU,Europe,MKD,North Macedonia,1999,All,Age_all,[All],485.00000000,2.88879624,22.98181763,24.04322824,
EU,Europe,MKD,North Macedonia,2000,All,Age_all,[All],505.00000000,2.92702718,23.61026748,24.92104224,
EU,Europe,MKD,North Macedonia,2001,All,Age_all,[All],461.00000000,2.72474733,20.95411617,22.65487630,
EU,Europe,MKD,North Macedonia,2002,All,Age_all,[All],513.00000000,2.85634744,23.50007552,25.39406591,
EU,Europe,MKD,North Macedonia,2003,All,Age_all,[All],600.00000000,3.33222259,26.82338777,29.60370994,
EU,Europe,MKD,North Macedonia,2004,All,Age_all,[All],585.00000000,3.25941609,25.37868540,28.78166475,
EU,Europe,MKD,North Macedonia,2005,All,Age_all,[All],634.00000000,3.44452896,26.68584440,31.12641793,
EU,Europe,MKD,North Macedonia,2006,All,Age_all,[All],611.00000000,3.27965647,24.70452282,29.94763330,
EU,Europe,MKD,North Macedonia,2007,All,Age_all,[All],604.00000000,3.08257630,23.81217901,29.55627902,
EU,Europe,MKD,North Macedonia,2008,All,Age_all,[All],634.00000000,3.34000632,24.22411546,30.97369776,
EU,Europe,MKD,North Macedonia,2009,All,Age_all,[All],588.00000000,3.08499475,21.76299796,28.67354149,
EU,Europe,MKD,North Macedonia,2010,All,Age_all,[All],610.00000000,3.19154502,22.41192271,29.68364052,
EU,Europe,MKD,North Macedonia,2011,All,Age_all,[All],600.00000000,3.08245569,20.98173754,29.14688524,
EU,Europe,MKD,North Macedonia,2012,All,Age_all,[All],694.00000000,3.44690573,24.03118463,33.67225542,
EU,Europe,MKD,North Macedonia,2013,All,Age_all,[All],593.00000000,3.08725531,20.69301172,28.73017473,
EU,Europe,POL,Poland,1990,All,Age_all,[All],9780.00000000,2.51776336,21.22502529,25.65663137,
EU,Europe,POL,Poland,1991,All,Age_all,[All],9508.00000000,2.35375083,20.49725897,24.86109114,
EU,Europe,POL,Poland,1992,All,Age_all,[All],8168.00000000,2.07767894,17.41026924,21.29034949,
EU,Europe,POL,Poland,1993,All,Age_all,[All],8409.00000000,2.15133265,17.76959612,21.86478623,
EU,Europe,POL,Poland,1994,All,Age_all,[All],7495.00000000,1.93970983,15.62297825,19.44556151,
EU,Europe,POL,Poland,1995,All,Age_all,[All],7634.00000000,1.97728992,15.58073620,19.78355741,
EU,Europe,POL,Poland,1996,All,Age_all,[All],7678.00000000,1.99171976,15.52047473,19.88192035,
EU,Europe,POL,Poland,1999,All,Age_all,[All],9207.00000000,2.41390611,17.66710267,23.81925616,
EU,Europe,POL,Poland,2000,All,Age_all,[All],9213.00000000,2.50334214,17.40053351,24.08253149,
EU,Europe,POL,Poland,2001,All,Age_all,[All],8606.00000000,2.36936292,15.84160644,22.49888172,
EU,Europe,POL,Poland,2002,All,Age_all,[All],8626.00000000,2.39953712,15.43263786,22.56207389,
EU,Europe,POL,Poland,2003,All,Age_all,[All],9625.00000000,2.63532569,16.93880416,25.19951668,
EU,Europe,POL,Poland,2004,All,Age_all,[All],9179.00000000,2.52501912,15.78346289,24.04122613,
EU,Europe,POL,Poland,2005,All,Age_all,[All],9729.00000000,2.64170412,16.37916013,25.49440581,
EU,Europe,POL,Poland,2006,All,Age_all,[All],9615.00000000,2.60085586,15.78949521,25.21485932,
EU,Europe,POL,Poland,2007,All,Age_all,[All],10431.00000000,2.76518586,16.71300086,27.36648397,
EU,Europe,POL,Poland,2008,All,Age_all,[All],10089.00000000,2.65920574,15.81081047,26.46926248,
EU,Europe,POL,Poland,2009,All,Age_all,[All],10881.00000000,2.82667429,16.82027917,28.51909171,
EU,Europe,POL,Poland,2010,All,Age_all,[All],9726.00000000,2.56976627,14.62017887,25.56620832,
EU,Europe,POL,Poland,2011,All,Age_all,[All],9873.00000000,2.62928727,14.51227566,25.94673385,
EU,Europe,POL,Poland,2012,All,Age_all,[All],9020.00000000,2.34414795,12.79232462,23.69996122,
EU,Europe,POL,Poland,2013,All,Age_all,[All],9416.00000000,2.43111497,13.06909834,24.75833801,
EU,Europe,POL,Poland,2014,All,Age_all,[All],8066.00000000,2.14255167,10.94616073,21.22287880,
EU,Europe,PRT,Portugal,1990,All,Age_all,[All],4482.00000000,4.34660331,29.66884215,44.89533887,
EU,Europe,PRT,Portugal,1991,All,Age_all,[All],4447.00000000,4.26117036,28.57422050,44.64754095,
EU,Europe,PRT,Portugal,1992,All,Age_all,[All],4106.00000000,4.05887644,25.80748380,41.25599071,
EU,Europe,PRT,Portugal,1993,All,Age_all,[All],4591.00000000,4.31549857,28.01411222,46.07275200,
EU,Europe,PRT,Portugal,1994,All,Age_all,[All],4147.00000000,4.16277692,24.73014737,41.50517148,
EU,Europe,PRT,Portugal,1995,All,Age_all,[All],4550.00000000,4.37756761,26.26780988,45.38120562,
EU,Europe,PRT,Portugal,1996,All,Age_all,[All],4976.00000000,4.63923773,27.90396097,49.44383142,
EU,Europe,PRT,Portugal,1997,All,Age_all,[All],5039.00000000,4.79188261,27.32659951,49.84677976,
EU,Europe,PRT,Portugal,1998,All,Age_all,[All],5141.00000000,4.82387824,26.91796389,50.59941259,
EU,Europe,PRT,Portugal,1999,All,Age_all,[All],6046.00000000,5.58429083,30.64393134,59.17108223,
EU,Europe,PRT,Portugal,2000,All,Age_all,[All],5529.00000000,5.22525588,26.86602051,53.73231105,
EU,Europe,PRT,Portugal,2001,All,Age_all,[All],5061.00000000,4.79343070,24.15831079,48.83851946,
EU,Europe,PRT,Portugal,2002,All,Age_all,[All],5536.00000000,5.18886494,25.92782659,53.13048034,
EU,Europe,PRT,Portugal,2003,All,Age_all,[All],5602.00000000,5.13248067,25.33239871,53.56243753,
EU,Europe,PRT,Portugal,2007,All,Age_all,[All],5914.00000000,5.69266903,23.53158939,56.09428241,
EU,Europe,PRT,Portugal,2008,All,Age_all,[All],5964.00000000,5.69257789,22.92814705,56.48702423,
EU,Europe,PRT,Portugal,2009,All,Age_all,[All],6373.00000000,6.07160550,23.66164071,60.30328398,
EU,Europe,PRT,Portugal,2010,All,Age_all,[All],6213.00000000,5.84796973,22.21891655,58.76233082,
EU,Europe,PRT,Portugal,2011,All,Age_all,[All],5879.00000000,5.69653983,20.38441952,55.68521514,
EU,Europe,PRT,Portugal,2012,All,Age_all,[All],6411.00000000,5.93781548,21.16007449,60.97094736,
EU,Europe,PRT,Portugal,2013,All,Age_all,[All],5888.00000000,5.50918822,19.10715968,56.30519174,
EU,Europe,PRT,Portugal,2014,All,Age_all,[All],5869.00000000,5.57788992,18.83811218,56.42693025,
EU,Europe,ROU,Romania,1990,All,Age_all,[All],13718.00000000,5.55191310,48.93357110,59.11223914,
EU,Europe,ROU,Romania,1991,All,Age_all,[All],13905.00000000,5.52311725,49.15878678,59.97386252,
EU,Europe,ROU,Romania,1992,All,Age_all,[All],13773.00000000,5.21991245,47.43231747,60.43705296,
EU,Europe,ROU,Romania,1993,All,Age_all,[All],9973.00000000,3.78736381,34.80342152,43.82715236,
EU,Europe,ROU,Romania,1994,All,Age_all,[All],9498.00000000,3.56932142,32.41111884,41.78508266,
EU,Europe,ROU,Romania,1995,All,Age_all,[All],8811.00000000,3.24324921,29.60116629,38.84749350,
EU,Europe,ROU,Romania,1996,All,Age_all,[All],9823.00000000,3.43271899,32.78605878,43.44999027,
EU,Europe,ROU,Romania,1997,All,Age_all,[All],8941.00000000,3.20104541,29.60201062,39.65687775,
EU,Europe,ROU,Romania,1998,All,Age_all,[All],8496.00000000,3.15641649,27.75573421,37.75530156,
EU,Europe,ROU,Romania,1999,All,Age_all,[All],8948.00000000,3.37413365,29.28246697,39.84326298,
EU,Europe,ROU,Romania,2000,All,Age_all,[All],7813.00000000,3.05410054,24.85464962,34.82458447,
EU,Europe,ROU,Romania,2001,All,Age_all,[All],7719.00000000,2.97338629,24.17112335,34.44691460,
EU,Europe,ROU,Romania,2002,All,Age_all,[All],8336.00000000,3.09123138,26.09744607,38.24766769,
EU,Europe,ROU,Romania,2003,All,Age_all,[All],7997.00000000,2.99990622,25.17089798,36.79563528,
EU,Europe,ROU,Romania,2004,All,Age_all,[All],7727.00000000,2.98466530,23.70447775,35.65211582,
EU,Europe,ROU,Romania,2005,All,Age_all,[All],7728.00000000,2.94848169,22.89843130,35.73831837,
EU,Europe,ROU,Romania,2006,All,Age_all,[All],7317.00000000,2.83501360,21.25418435,33.89953793,
EU,Europe,ROU,Romania,2007,All,Age_all,[All],7112.00000000,2.82261425,20.32777649,33.02137758,
EU,Europe,ROU,Romania,2008,All,Age_all,[All],6974.00000000,2.75432264,19.53148224,32.43050901,
EU,Europe,ROU,Romania,2009,All,Age_all,[All],7387.00000000,2.87193882,20.48035980,34.40621382,
EU,Europe,ROU,Romania,2010,All,Age_all,[All],7377.00000000,2.84033374,20.08030423,34.42162019,
EU,Europe,ROU,Romania,2011,All,Age_all,[All],7205.00000000,2.86550615,19.24923088,33.74012545,
EU,Europe,ROU,Romania,2012,All,Age_all,[All],7373.00000000,2.88527387,19.39727312,36.75440233,
EU,Europe,ROU,Romania,2013,All,Age_all,[All],7196.00000000,2.90776846,18.33671371,36.00035100,
EU,Europe,ROU,Romania,2014,All,Age_all,[All],7677.00000000,3.01100151,19.25575284,38.54602409,
EU,Europe,SRB,Serbia,1998,All,Age_all,[All],3043.00000000,3.06210755,25.13042304,40.21012865,
EU,Europe,SRB,Serbia,1999,All,Age_all,[All],3192.00000000,3.14656362,25.80439798,42.33196617,
EU,Europe,SRB,Serbia,2000,All,Age_all,[All],3707.00000000,3.56298418,29.74174307,49.31917716,
EU,Europe,SRB,Serbia,2001,All,Age_all,[All],2985.00000000,3.01490789,23.38176918,39.78179055,
EU,Europe,SRB,Serbia,2002,All,Age_all,[All],3021.00000000,2.93914482,23.08899041,40.27983351,
EU,Europe,SRB,Serbia,2003,All,Age_all,[All],3121.00000000,3.00252054,23.31528263,41.72130250,
EU,Europe,SRB,Serbia,2004,All,Age_all,[All],3320.00000000,3.18251534,24.25003718,44.48519574,
EU,Europe,SRB,Serbia,2005,All,Age_all,[All],3602.00000000,3.37357522,25.84434467,48.40897493,
EU,Europe,SRB,Serbia,2006,All,Age_all,[All],3151.00000000,3.06267252,22.35665794,42.51461465,
EU,Europe,SRB,Serbia,2007,All,Age_all,[All],3393.00000000,3.30042313,23.65805240,45.96577507,
EU,Europe,SRB,Serbia,2008,All,Age_all,[All],3447.00000000,3.35601834,23.80080451,46.89654272,
EU,Europe,SRB,Serbia,2009,All,Age_all,[All],3440.00000000,3.30769231,23.25993944,46.98935514,
EU,Europe,SRB,Serbia,2010,All,Age_all,[All],3457.00000000,3.34944919,23.17367835,47.41178555,
EU,Europe,SRB,Serbia,2011,All,Age_all,[All],4076.00000000,3.95978044,27.34154133,56.34426623,
EU,Europe,SRB,Serbia,2012,All,Age_all,[All],3920.00000000,3.82812500,25.53216014,54.45142482,
EU,Europe,SRB,Serbia,2013,All,Age_all,[All],3718.00000000,3.70687936,24.18892154,51.89742456,
EU,Europe,SRB,Serbia,2014,All,Age_all,[All],4016.00000000,3.96653728,25.97893127,56.31127234,
EU,Europe,SVK,Slovakia,1992,All,Age_all,[All],1109.00000000,2.07588492,16.21009655,20.89874398,
EU,Europe,SVK,Slovakia,1993,All,Age_all,[All],1150.00000000,2.18187338,16.59605064,21.59773671,
EU,Europe,SVK,Slovakia,1994,All,Age_all,[All],714.00000000,1.38956464,11.02881734,13.35225089,
EU,Europe,SVK,Slovakia,1995,All,Age_all,[All],767.00000000,1.45587761,11.74520279,14.29989433,
EU,Europe,SVK,Slovakia,1996,All,Age_all,[All],719.00000000,1.40331017,10.83158372,13.37974872,
EU,Europe,SVK,Slovakia,1997,All,Age_all,[All],515.00000000,0.98802855,7.70419883,9.56674177,
EU,Europe,SVK,Slovakia,1998,All,Age_all,[All],1079.00000000,2.02987433,15.79088187,20.01521082,
EU,Europe,SVK,Slovakia,1999,All,Age_all,[All],1177.00000000,2.24609748,16.75749164,21.81528367,
EU,Europe,SVK,Slovakia,2000,All,Age_all,[All],1135.00000000,2.15271982,16.02792455,21.01587597,
EU,Europe,SVK,Slovakia,2001,All,Age_all,[All],1073.00000000,2.06425548,15.28904096,19.94505352,
EU,Europe,SVK,Slovakia,2002,All,Age_all,[All],1092.00000000,2.11907164,15.29956353,20.30189211,
EU,Europe,SVK,Slovakia,2003,All,Age_all,[All],1168.00000000,2.23626268,16.21219782,21.71427509,
EU,Europe,SVK,Slovakia,2004,All,Age_all,[All],1170.00000000,2.25642212,16.17742038,21.73681217,
EU,Europe,SVK,Slovakia,2005,All,Age_all,[All],1174.00000000,2.19541842,15.59618073,21.79205295,
EU,Europe,SVK,Slovakia,2006,All,Age_all,[All],1063.00000000,1.99433407,13.99680941,19.71737563,
EU,Europe,SVK,Slovakia,2007,All,Age_all,[All],1188.00000000,2.20588235,15.33133633,22.00910525,
EU,Europe,SVK,Slovakia,2008,All,Age_all,[All],1051.00000000,1.97690166,13.43031825,19.43786652,
EU,Europe,SVK,Slovakia,2009,All,Age_all,[All],1134.00000000,2.14314063,14.03666102,20.92878786,
EU,Europe,SVK,Slovakia,2010,All,Age_all,[All],1206.00000000,2.25652540,14.51757039,22.20575715,
EU,Europe,SVK,Slovakia,2012,All,Age_all,[All],1276.00000000,2.43339627,14.53796046,23.59651149,
EU,Europe,SVK,Slovakia,2013,All,Age_all,[All],1066.00000000,2.04669380,12.01343552,19.69190300,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],1078.00000000,2.09952284,11.86378745,19.89425778,
EU,Europe,SVN,Slovenia,1990,All,Age_all,[All],747.00000000,4.02586904,27.60877041,37.35186759,
EU,Europe,SVN,Slovenia,1991,All,Age_all,[All],708.00000000,3.66383771,25.84086771,35.41948071,
EU,Europe,SVN,Slovenia,1992,All,Age_all,[All],798.00000000,4.12765737,28.62601549,40.01805326,
