Indicator Code: CG1150
"Indicator Name: Digestive diseases"
Export date: 5/7/2024 5:13:47 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: K20-K92"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,ITA,Italy,2004,All,Age_all,[All],22850.00000000,4.19226825,17.88773046,39.61145960,
EU,Europe,ITA,Italy,2005,All,Age_all,[All],23375.00000000,4.11294182,17.69216629,40.32293957,
EU,Europe,ITA,Italy,2006,All,Age_all,[All],23110.00000000,4.13702485,16.79726335,39.20836828,
EU,Europe,ITA,Italy,2007,All,Age_all,[All],23178.00000000,4.04586642,16.33290176,39.03644157,
EU,Europe,ITA,Italy,2008,All,Age_all,[All],23544.00000000,4.04904810,16.16517340,39.35006278,
EU,Europe,ITA,Italy,2009,All,Age_all,[All],23669.00000000,4.02234390,15.73612312,39.32204534,
EU,Europe,ITA,Italy,2010,All,Age_all,[All],23779.00000000,4.06746320,15.34458072,39.31492857,
EU,Europe,ITA,Italy,2011,All,Age_all,[All],22895.00000000,3.85338457,14.60001315,38.55710245,
EU,Europe,ITA,Italy,2012,All,Age_all,[All],23368.00000000,3.80884079,14.55052643,39.24774594,
EU,Europe,ITA,Italy,2013,All,Age_all,[All],22704.00000000,3.78590557,13.68320442,37.69302985,
EU,Europe,ITA,Italy,2014,All,Age_all,[All],22544.00000000,3.76568059,13.22726012,37.08557154,
EU,Europe,LUX,Luxembourg,1990,All,Age_all,[All],190.00000000,4.95695278,34.45910056,49.76427449,
EU,Europe,LUX,Luxembourg,1991,All,Age_all,[All],169.00000000,4.41253264,29.95738145,43.65796952,
EU,Europe,LUX,Luxembourg,1992,All,Age_all,[All],190.00000000,4.89690722,31.73649266,48.40764331,
EU,Europe,LUX,Luxembourg,1993,All,Age_all,[All],187.00000000,4.77528090,30.25689460,46.97312233,
EU,Europe,LUX,Luxembourg,1994,All,Age_all,[All],181.00000000,4.85645291,28.75314507,44.82417038,
EU,Europe,LUX,Luxembourg,1995,All,Age_all,[All],165.00000000,4.45945946,26.88908646,40.27337076,
EU,Europe,LUX,Luxembourg,1996,All,Age_all,[All],185.00000000,4.81896327,29.36253638,44.51395573,
EU,Europe,LUX,Luxembourg,1997,All,Age_all,[All],180.00000000,4.77960701,27.65909887,42.75534442,
EU,Europe,LUX,Luxembourg,1998,All,Age_all,[All],178.00000000,4.75554368,26.70499251,41.73847795,
EU,Europe,LUX,Luxembourg,1999,All,Age_all,[All],183.00000000,5.06644518,26.61446740,42.31575881,
EU,Europe,LUX,Luxembourg,2000,All,Age_all,[All],203.00000000,5.60309136,28.99627210,46.26147991,
EU,Europe,LUX,Luxembourg,2001,All,Age_all,[All],195.00000000,5.43629774,27.86821295,44.13761883,
EU,Europe,LUX,Luxembourg,2002,All,Age_all,[All],163.00000000,4.52400777,24.09999305,36.53201370,
EU,Europe,LUX,Luxembourg,2003,All,Age_all,[All],165.00000000,4.19847328,22.84857691,36.53352227,
EU,Europe,LUX,Luxembourg,2004,All,Age_all,[All],176.00000000,5.14018692,23.56826564,38.41888812,
EU,Europe,LUX,Luxembourg,2005,All,Age_all,[All],150.00000000,4.30910658,19.73969760,32.24641420,
EU,Europe,LUX,Luxembourg,2006,All,Age_all,[All],183.00000000,5.05106266,24.38118949,38.71786734,
EU,Europe,LUX,Luxembourg,2007,All,Age_all,[All],169.00000000,4.57870496,21.65237695,35.20789324,
EU,Europe,LUX,Luxembourg,2008,All,Age_all,[All],161.00000000,4.68841002,19.35110183,32.94717606,
EU,Europe,LUX,Luxembourg,2009,All,Age_all,[All],176.00000000,4.98583569,20.46348859,35.35606166,
EU,Europe,LUX,Luxembourg,2010,All,Age_all,[All],164.00000000,4.52913560,18.92117116,32.34930942,
EU,Europe,LUX,Luxembourg,2011,All,Age_all,[All],167.00000000,4.48683503,18.53726187,32.21773789,
EU,Europe,LUX,Luxembourg,2012,All,Age_all,[All],177.00000000,4.75678581,19.04704051,33.33578172,
EU,Europe,LUX,Luxembourg,2013,All,Age_all,[All],149.00000000,4.05883955,15.70210771,27.42196702,
EU,Europe,LUX,Luxembourg,2014,All,Age_all,[All],169.00000000,4.56140351,16.70078659,30.37825420,
EU,Europe,MLT,Malta,1990,All,Age_all,[All],106.00000000,3.91288298,25.17503025,29.93504660,
EU,Europe,MLT,Malta,1991,All,Age_all,[All],103.00000000,3.58635097,24.00085882,28.79507968,
EU,Europe,MLT,Malta,1992,All,Age_all,[All],83.00000000,2.86206897,18.49245953,22.97259895,
EU,Europe,MLT,Malta,1993,All,Age_all,[All],98.00000000,3.64041605,21.78239747,26.87140115,
EU,Europe,MLT,Malta,1994,All,Age_all,[All],120.00000000,4.44773907,26.03212175,32.61755912,
EU,Europe,MLT,Malta,1995,All,Age_all,[All],98.00000000,3.61890694,20.77225657,26.42934196,
EU,Europe,MLT,Malta,1996,All,Age_all,[All],108.00000000,3.90596745,21.82854154,28.95442359,
EU,Europe,MLT,Malta,1997,All,Age_all,[All],98.00000000,3.39335180,18.63417124,26.11940299,
EU,Europe,MLT,Malta,1998,All,Age_all,[All],108.00000000,3.54796321,20.08277713,28.60927152,
EU,Europe,MLT,Malta,1999,All,Age_all,[All],94.00000000,3.03519535,17.93589734,24.78249407,
EU,Europe,MLT,Malta,2000,All,Age_all,[All],96.00000000,3.22906155,16.89483684,24.88277878,
EU,Europe,MLT,Malta,2001,All,Age_all,[All],91.00000000,3.10051107,15.95015401,23.15356667,
EU,Europe,MLT,Malta,2002,All,Age_all,[All],106.00000000,3.49719565,17.58247118,26.76983999,
EU,Europe,MLT,Malta,2003,All,Age_all,[All],124.00000000,3.91908976,19.96521840,31.11028596,
EU,Europe,MLT,Malta,2004,All,Age_all,[All],129.00000000,4.30143381,19.80109706,32.14817067,
EU,Europe,MLT,Malta,2005,All,Age_all,[All],123.00000000,3.92971246,18.60575446,30.45466588,
EU,Europe,MLT,Malta,2006,All,Age_all,[All],140.00000000,4.35323383,20.22936560,34.53762751,
EU,Europe,MLT,Malta,2007,All,Age_all,[All],101.00000000,3.24654452,14.19369308,24.82926805,
EU,Europe,MLT,Malta,2008,All,Age_all,[All],118.00000000,3.63860623,16.72956068,28.82062580,
EU,Europe,MLT,Malta,2009,All,Age_all,[All],109.00000000,3.38299193,14.17940064,26.42232080,
EU,Europe,MLT,Malta,2010,All,Age_all,[All],93.00000000,3.08970100,11.79644252,22.43331516,
EU,Europe,MLT,Malta,2011,All,Age_all,[All],99.00000000,3.03030303,12.92199767,23.77989902,
EU,Europe,MLT,Malta,2012,All,Age_all,[All],112.00000000,3.27485380,13.34708585,26.69800504,
EU,Europe,MLT,Malta,2013,All,Age_all,[All],101.00000000,3.12113721,11.84997247,23.85276468,
EU,Europe,MLT,Malta,2014,All,Age_all,[All],114.00000000,3.48623853,12.26519057,26.67159545,
EU,Europe,MDA,Republic of Moldova,1990,All,Age_all,[All],4014.00000000,9.46095647,90.17742512,92.02762021,
EU,Europe,MDA,Republic of Moldova,1991,All,Age_all,[All],4406.00000000,9.60917735,99.21018662,101.04403763,
EU,Europe,MDA,Republic of Moldova,1992,All,Age_all,[All],4008.00000000,8.97950039,89.16506784,92.11199145,
EU,Europe,MDA,Republic of Moldova,1993,All,Age_all,[All],3957.00000000,8.47541124,87.02326516,91.00553876,
EU,Europe,MDA,Republic of Moldova,1994,All,Age_all,[All],4879.00000000,9.36073059,107.31337731,112.21031788,
EU,Europe,MDA,Republic of Moldova,1995,All,Age_all,[All],4979.00000000,9.41708277,110.15062792,114.75578728,
EU,Europe,MDA,Republic of Moldova,1996,All,Age_all,[All],4455.00000000,8.89949859,98.40587940,103.01309249,
EU,Europe,MDA,Republic of Moldova,1997,All,Age_all,[All],3803.00000000,9.00310125,98.68711306,104.07179887,
EU,Europe,MDA,Republic of Moldova,1998,All,Age_all,[All],3546.00000000,8.88232053,90.73854348,97.07802270,
EU,Europe,MDA,Republic of Moldova,1999,All,Age_all,[All],3618.00000000,8.75732197,91.86282141,99.20479868,
EU,Europe,MDA,Republic of Moldova,2000,All,Age_all,[All],3760.00000000,9.12090045,95.51697748,103.30828291,
EU,Europe,MDA,Republic of Moldova,2001,All,Age_all,[All],3973.00000000,9.91366404,100.89733257,109.40497243,
EU,Europe,MDA,Republic of Moldova,2002,All,Age_all,[All],3980.00000000,9.50947363,99.53197336,109.85183251,
EU,Europe,MDA,Republic of Moldova,2003,All,Age_all,[All],4121.00000000,9.56614592,101.92939874,114.06431556,
EU,Europe,MDA,Republic of Moldova,2004,All,Age_all,[All],4188.00000000,10.05087837,103.05412082,116.20599093,
EU,Europe,MDA,Republic of Moldova,2005,All,Age_all,[All],4616.00000000,10.32916378,112.64138606,128.39387770,
EU,Europe,MDA,Republic of Moldova,2006,All,Age_all,[All],4391.00000000,10.17919651,105.63255661,122.47542612,
EU,Europe,MDA,Republic of Moldova,2007,All,Age_all,[All],4263.00000000,9.90243902,100.07947463,119.18108088,
EU,Europe,MDA,Republic of Moldova,2008,All,Age_all,[All],4006.00000000,9.54991895,93.41893603,112.20949058,
EU,Europe,MDA,Republic of Moldova,2009,All,Age_all,[All],4116.00000000,9.76767365,95.22315914,115.43626269,
EU,Europe,MDA,Republic of Moldova,2010,All,Age_all,[All],4339.00000000,9.94476404,99.80342085,121.81204898,
EU,Europe,MDA,Republic of Moldova,2011,All,Age_all,[All],3560.00000000,9.07029478,80.68437373,100.00040731,
EU,Europe,MDA,Republic of Moldova,2012,All,Age_all,[All],3669.00000000,9.27451972,81.54792511,103.07572456,
EU,Europe,MDA,Republic of Moldova,2013,All,Age_all,[All],3359.00000000,8.82553862,73.34468947,94.39195451,
EU,Europe,MDA,Republic of Moldova,2014,All,Age_all,[All],3605.00000000,9.12796881,78.14972551,101.36663595,
EU,Europe,NLD,Netherlands,1990,All,Age_all,[All],4615.00000000,3.58240700,19.69649156,30.86646825,
EU,Europe,NLD,Netherlands,1991,All,Age_all,[All],4715.00000000,3.62809523,19.75492147,31.28815629,
EU,Europe,NLD,Netherlands,1992,All,Age_all,[All],4921.00000000,3.78867785,20.26468173,32.40890142,
EU,Europe,NLD,Netherlands,1993,All,Age_all,[All],4981.00000000,3.61479009,20.14714303,32.57599540,
EU,Europe,NLD,Netherlands,1994,All,Age_all,[All],5008.00000000,3.75212593,19.77009596,32.55584159,
EU,Europe,NLD,Netherlands,1995,All,Age_all,[All],5032.00000000,3.70886309,19.62344601,32.55061776,
EU,Europe,NLD,Netherlands,1996,All,Age_all,[All],5145.00000000,3.74015891,19.94228096,33.12836032,
EU,Europe,NLD,Netherlands,1997,All,Age_all,[All],4999.00000000,3.68160963,19.13963894,32.02311250,
EU,Europe,NLD,Netherlands,1998,All,Age_all,[All],5036.00000000,3.66302498,18.82972421,32.06172965,
EU,Europe,NLD,Netherlands,1999,All,Age_all,[All],5064.00000000,3.60460398,18.63425303,32.02610659,
EU,Europe,NLD,Netherlands,2000,All,Age_all,[All],5326.00000000,3.79001900,19.35379631,33.44319269,
EU,Europe,NLD,Netherlands,2001,All,Age_all,[All],5345.00000000,3.80760381,19.06720415,33.31010870,
EU,Europe,NLD,Netherlands,2002,All,Age_all,[All],5556.00000000,3.90291876,19.40727736,34.40475836,
EU,Europe,NLD,Netherlands,2003,All,Age_all,[All],5841.00000000,4.11523504,20.22628247,35.99932772,
EU,Europe,NLD,Netherlands,2004,All,Age_all,[All],5582.00000000,4.08779009,18.94984427,34.28372293,
EU,Europe,NLD,Netherlands,2005,All,Age_all,[All],5367.00000000,3.93469304,17.84072549,32.88600926,
EU,Europe,NLD,Netherlands,2006,All,Age_all,[All],5415.00000000,4.00008864,17.49043473,33.12688017,
EU,Europe,NLD,Netherlands,2007,All,Age_all,[All],5382.00000000,4.04594729,16.97539673,32.85374115,
EU,Europe,NLD,Netherlands,2008,All,Age_all,[All],5379.00000000,3.98043453,16.59976617,32.70784868,
EU,Europe,NLD,Netherlands,2009,All,Age_all,[All],5130.00000000,3.82165605,15.37226912,31.03375432,
EU,Europe,NLD,Netherlands,2010,All,Age_all,[All],5242.00000000,3.85276867,15.27000140,31.54905626,
EU,Europe,NLD,Netherlands,2011,All,Age_all,[All],5108.00000000,3.76304875,14.48575834,30.59951690,
EU,Europe,NLD,Netherlands,2012,All,Age_all,[All],5238.00000000,3.71982700,14.39293118,31.26238066,
EU,Europe,NLD,Netherlands,2013,All,Age_all,[All],4469.00000000,3.16400581,12.22884649,26.59417468,
EU,Europe,NLD,Netherlands,2014,All,Age_all,[All],4346.00000000,3.12161065,11.69210557,25.76933257,
EU,Europe,MKD,North Macedonia,1991,All,Age_all,[All],318.00000000,2.15024681,16.75869624,16.60054291,
EU,Europe,MKD,North Macedonia,1992,All,Age_all,[All],349.00000000,2.17825490,18.06881802,18.13081199,
EU,Europe,MKD,North Macedonia,1993,All,Age_all,[All],306.00000000,1.96267077,15.53116879,15.83277281,
EU,Europe,MKD,North Macedonia,1994,All,Age_all,[All],313.00000000,1.98465538,15.48725978,16.08427544,
EU,Europe,MKD,North Macedonia,1995,All,Age_all,[All],348.00000000,2.13000367,16.85358931,17.70091557,
EU,Europe,MKD,North Macedonia,1996,All,Age_all,[All],311.00000000,1.93624704,14.93844001,15.68251727,
EU,Europe,MKD,North Macedonia,1997,All,Age_all,[All],347.00000000,2.09086527,16.03131246,17.37693425,
EU,Europe,MKD,North Macedonia,1998,All,Age_all,[All],369.00000000,2.18731476,17.00832716,18.38015541,
EU,Europe,MKD,North Macedonia,1999,All,Age_all,[All],342.00000000,2.03704807,15.28810715,16.95419393,
EU,Europe,MKD,North Macedonia,2000,All,Age_all,[All],337.00000000,1.95328349,14.79332038,16.63047769,
EU,Europe,MKD,North Macedonia,2001,All,Age_all,[All],378.00000000,2.23417460,16.48029964,18.57601571,
EU,Europe,MKD,North Macedonia,2002,All,Age_all,[All],379.00000000,2.11024499,15.77464114,18.76091809,
EU,Europe,MKD,North Macedonia,2003,All,Age_all,[All],363.00000000,2.01599467,15.01130562,17.91024451,
EU,Europe,MKD,North Macedonia,2004,All,Age_all,[All],401.00000000,2.23423223,16.62150282,19.72897020,
EU,Europe,MKD,North Macedonia,2005,All,Age_all,[All],332.00000000,1.80375964,13.27739398,16.29963841,
EU,Europe,MKD,North Macedonia,2006,All,Age_all,[All],334.00000000,1.79280730,13.30270647,16.37071935,
EU,Europe,MKD,North Macedonia,2007,All,Age_all,[All],364.00000000,1.85771154,13.95466313,17.81206219,
EU,Europe,MKD,North Macedonia,2008,All,Age_all,[All],403.00000000,2.12306396,15.29566579,19.68832839,
EU,Europe,MKD,North Macedonia,2009,All,Age_all,[All],368.00000000,1.93074502,13.84685366,17.94534569,
EU,Europe,MKD,North Macedonia,2010,All,Age_all,[All],370.00000000,1.93585518,13.31074857,18.00483113,
EU,Europe,MKD,North Macedonia,2011,All,Age_all,[All],334.00000000,1.71590033,11.86770144,16.22509945,
EU,Europe,MKD,North Macedonia,2012,All,Age_all,[All],390.00000000,1.93702195,13.99729295,18.92244901,
EU,Europe,MKD,North Macedonia,2013,All,Age_all,[All],381.00000000,1.98354852,13.24282718,18.45901614,
EU,Europe,POL,Poland,1990,All,Age_all,[All],11995.00000000,3.08799300,27.01776472,31.46741241,
EU,Europe,POL,Poland,1991,All,Age_all,[All],12288.00000000,3.04195311,27.64083661,32.13011021,
EU,Europe,POL,Poland,1992,All,Age_all,[All],12459.00000000,3.16917262,27.64679216,32.47508133,
EU,Europe,POL,Poland,1993,All,Age_all,[All],12417.00000000,3.17672703,27.24363814,32.28624695,
EU,Europe,POL,Poland,1994,All,Age_all,[All],12628.00000000,3.26813286,27.38743640,32.76298209,
EU,Europe,POL,Poland,1995,All,Age_all,[All],12723.00000000,3.29539686,27.45039725,32.97173185,
EU,Europe,POL,Poland,1996,All,Age_all,[All],12512.00000000,3.24568867,26.66495115,32.39939924,
EU,Europe,POL,Poland,1999,All,Age_all,[All],14554.00000000,3.81579120,29.81612478,37.65237908,
EU,Europe,POL,Poland,2000,All,Age_all,[All],14649.00000000,3.98040366,29.51254057,38.29208767,
EU,Europe,POL,Poland,2001,All,Age_all,[All],14551.00000000,4.00611200,28.68135235,38.04104438,
EU,Europe,POL,Poland,2002,All,Age_all,[All],14769.00000000,4.10836583,28.57278452,38.62963937,
EU,Europe,POL,Poland,2003,All,Age_all,[All],14920.00000000,4.08509706,28.33740730,39.06252352,
EU,Europe,POL,Poland,2004,All,Age_all,[All],15655.00000000,4.30647939,29.37046532,41.00287560,
EU,Europe,POL,Poland,2005,All,Age_all,[All],16523.00000000,4.48647108,30.52171055,43.29777647,
EU,Europe,POL,Poland,2006,All,Age_all,[All],16289.00000000,4.40617172,29.54680200,42.71709240,
EU,Europe,POL,Poland,2007,All,Age_all,[All],16753.00000000,4.44110427,30.03816068,43.95270885,
EU,Europe,POL,Poland,2008,All,Age_all,[All],17077.00000000,4.50106616,30.34332679,44.80281449,
EU,Europe,POL,Poland,2009,All,Age_all,[All],16790.00000000,4.36171871,29.02332923,44.00657567,
EU,Europe,POL,Poland,2010,All,Age_all,[All],16233.00000000,4.28902076,27.29241518,42.67080605,
EU,Europe,POL,Poland,2011,All,Age_all,[All],16434.00000000,4.37655293,27.25628753,43.18936737,
EU,Europe,POL,Poland,2012,All,Age_all,[All],16561.00000000,4.30392840,26.96780206,43.51386450,
EU,Europe,POL,Poland,2013,All,Age_all,[All],16542.00000000,4.27097534,26.39005470,43.49537248,
EU,Europe,POL,Poland,2014,All,Age_all,[All],15395.00000000,4.08933585,24.13352048,40.50659796,
EU,Europe,PRT,Portugal,1990,All,Age_all,[All],4612.00000000,4.47267614,33.57607624,46.19752407,
EU,Europe,PRT,Portugal,1991,All,Age_all,[All],4942.00000000,4.73548548,35.62155733,49.61730321,
EU,Europe,PRT,Portugal,1992,All,Age_all,[All],4839.00000000,4.78346398,34.64357789,48.62097882,
EU,Europe,PRT,Portugal,1993,All,Age_all,[All],4978.00000000,4.67927508,35.12604881,49.95647124,
EU,Europe,PRT,Portugal,1994,All,Age_all,[All],4401.00000000,4.41774325,30.00418813,44.04732570,
EU,Europe,PRT,Portugal,1995,All,Age_all,[All],4531.00000000,4.35928766,30.10811115,45.19170168,
EU,Europe,PRT,Portugal,1996,All,Age_all,[All],4738.00000000,4.41734493,30.89660583,47.07895363,
EU,Europe,PRT,Portugal,1997,All,Age_all,[All],4503.00000000,4.28216857,28.66145831,44.54456227,
EU,Europe,PRT,Portugal,1998,All,Age_all,[All],4474.00000000,4.19802203,28.09434224,44.03457925,
EU,Europe,PRT,Portugal,1999,All,Age_all,[All],4279.00000000,3.95222965,26.05580678,41.87778050,
EU,Europe,PRT,Portugal,2000,All,Age_all,[All],4137.00000000,3.90972754,24.68649163,40.20448016,
EU,Europe,PRT,Portugal,2001,All,Age_all,[All],4465.00000000,4.22894054,25.93948799,43.08713483,
EU,Europe,PRT,Portugal,2002,All,Age_all,[All],4574.00000000,4.28718718,26.13563839,43.89790771,
EU,Europe,PRT,Portugal,2003,All,Age_all,[All],4608.00000000,4.22179060,25.75210981,44.05849913,
EU,Europe,PRT,Portugal,2007,All,Age_all,[All],4549.00000000,4.37875404,23.19957861,43.14725916,
EU,Europe,PRT,Portugal,2008,All,Age_all,[All],4581.00000000,4.37251833,22.45721503,43.38817203,
EU,Europe,PRT,Portugal,2009,All,Age_all,[All],4637.00000000,4.41770512,22.12565786,43.87671863,
EU,Europe,PRT,Portugal,2010,All,Age_all,[All],4639.00000000,4.36644641,21.28582663,43.87549536,
EU,Europe,PRT,Portugal,2011,All,Age_all,[All],4553.00000000,4.41169346,20.43013234,43.12549491,
EU,Europe,PRT,Portugal,2012,All,Age_all,[All],4541.00000000,4.20583686,19.73690462,43.18656558,
EU,Europe,PRT,Portugal,2013,All,Age_all,[All],4581.00000000,4.28627568,19.45124099,43.80673970,
EU,Europe,PRT,Portugal,2014,All,Age_all,[All],4599.00000000,4.37088359,18.88707900,44.21663865,
EU,Europe,ROU,Romania,1990,All,Age_all,[All],11671.00000000,4.72345661,42.93114612,50.29151064,
EU,Europe,ROU,Romania,1991,All,Age_all,[All],12007.00000000,4.76922466,43.75210429,51.78757047,
EU,Europe,ROU,Romania,1992,All,Age_all,[All],13191.00000000,4.99933676,48.22531085,57.88318926,
EU,Europe,ROU,Romania,1993,All,Age_all,[All],14228.00000000,5.40325000,51.70992932,62.52609282,
EU,Europe,ROU,Romania,1994,All,Age_all,[All],14905.00000000,5.60125667,54.15666761,65.57240020,
EU,Europe,ROU,Romania,1995,All,Age_all,[All],15473.00000000,5.69547101,55.62486444,68.22009612,
EU,Europe,ROU,Romania,1996,All,Age_all,[All],16215.00000000,5.66645000,58.21547351,71.72366815,
EU,Europe,ROU,Romania,1997,All,Age_all,[All],17031.00000000,6.09741689,60.63601148,75.53923330,
EU,Europe,ROU,Romania,1998,All,Age_all,[All],16122.00000000,5.98961236,56.43008024,71.64441758,
EU,Europe,ROU,Romania,1999,All,Age_all,[All],14690.00000000,5.53934101,50.74419483,65.41098940,
EU,Europe,ROU,Romania,2000,All,Age_all,[All],14339.00000000,5.60511297,49.03865106,63.91267333,
EU,Europe,ROU,Romania,2001,All,Age_all,[All],15826.00000000,6.09623155,53.64460940,70.62532329,
EU,Europe,ROU,Romania,2002,All,Age_all,[All],16118.00000000,5.97702343,54.62485785,73.95344383,
EU,Europe,ROU,Romania,2003,All,Age_all,[All],15528.00000000,5.82500234,52.04549806,71.44712076,
EU,Europe,ROU,Romania,2004,All,Age_all,[All],15115.00000000,5.83838696,49.88655643,69.74009714,
EU,Europe,ROU,Romania,2005,All,Age_all,[All],14706.00000000,5.61081415,47.85955297,68.00824405,
EU,Europe,ROU,Romania,2006,All,Age_all,[All],14204.00000000,5.50342123,45.67292057,65.80689309,
EU,Europe,ROU,Romania,2007,All,Age_all,[All],14567.00000000,5.78135852,46.83335526,67.63532160,
EU,Europe,ROU,Romania,2008,All,Age_all,[All],15447.00000000,6.10066271,49.13131542,71.83167087,
EU,Europe,ROU,Romania,2009,All,Age_all,[All],16454.00000000,6.39703281,51.77236326,76.63731449,
EU,Europe,ROU,Romania,2010,All,Age_all,[All],16602.00000000,6.39219476,51.75707674,77.46614321,
EU,Europe,ROU,Romania,2011,All,Age_all,[All],14497.00000000,5.76561313,44.22298726,67.88766116,
EU,Europe,ROU,Romania,2012,All,Age_all,[All],14471.00000000,5.66293208,44.18027747,72.13792976,
EU,Europe,ROU,Romania,2013,All,Age_all,[All],14038.00000000,5.67249217,42.01316941,70.22970085,
EU,Europe,ROU,Romania,2014,All,Age_all,[All],14549.00000000,5.70627341,43.52518970,73.05016341,
EU,Europe,SRB,Serbia,1998,All,Age_all,[All],2868.00000000,2.88600869,24.47238487,37.89768286,
EU,Europe,SRB,Serbia,1999,All,Age_all,[All],2881.00000000,2.83999054,23.97106748,38.20751708,
EU,Europe,SRB,Serbia,2000,All,Age_all,[All],3004.00000000,2.88729552,24.70498985,39.96622827,
EU,Europe,SRB,Serbia,2001,All,Age_all,[All],2817.00000000,2.84522463,22.89071684,37.54281540,
EU,Europe,SRB,Serbia,2002,All,Age_all,[All],2974.00000000,2.89341830,23.86483115,39.65316943,
EU,Europe,SRB,Serbia,2003,All,Age_all,[All],3286.00000000,3.16125681,25.63087482,43.92701058,
EU,Europe,SRB,Serbia,2004,All,Age_all,[All],3167.00000000,3.03585123,24.87704976,42.43512498,
EU,Europe,SRB,Serbia,2005,All,Age_all,[All],3574.00000000,3.34735087,27.27242791,48.03266974,
EU,Europe,SRB,Serbia,2006,All,Age_all,[All],3298.00000000,3.20555188,25.02562895,44.49800036,
EU,Europe,SRB,Serbia,2007,All,Age_all,[All],3439.00000000,3.34516804,25.88810229,46.58894797,
EU,Europe,SRB,Serbia,2008,All,Age_all,[All],3659.00000000,3.56242272,27.09251731,49.78080934,
EU,Europe,SRB,Serbia,2009,All,Age_all,[All],3619.00000000,3.47980769,26.10368028,49.43444077,
EU,Europe,SRB,Serbia,2010,All,Age_all,[All],3737.00000000,3.62073810,26.90844639,51.25190703,
EU,Europe,SRB,Serbia,2011,All,Age_all,[All],3510.00000000,3.40991888,24.72349658,48.52020964,
EU,Europe,SRB,Serbia,2012,All,Age_all,[All],3405.00000000,3.32519531,23.98372176,47.29772997,
EU,Europe,SRB,Serbia,2013,All,Age_all,[All],3436.00000000,3.42572283,23.54328612,47.96114868,
EU,Europe,SRB,Serbia,2014,All,Age_all,[All],3349.00000000,3.30775233,22.88218205,46.95877765,
EU,Europe,SVK,Slovakia,1992,All,Age_all,[All],2733.00000000,5.11577410,44.51165247,51.50249532,
EU,Europe,SVK,Slovakia,1993,All,Age_all,[All],2510.00000000,4.76217580,40.12780321,47.13940794,
EU,Europe,SVK,Slovakia,1994,All,Age_all,[All],2275.00000000,4.42753440,37.65563457,42.54393667,
EU,Europe,SVK,Slovakia,1995,All,Age_all,[All],2257.00000000,4.28411442,36.89040819,42.07935006,
EU,Europe,SVK,Slovakia,1996,All,Age_all,[All],2151.00000000,4.19822000,34.46730010,40.02759317,
EU,Europe,SVK,Slovakia,1997,All,Age_all,[All],2191.00000000,4.20343796,34.74206558,40.70044897,
EU,Europe,SVK,Slovakia,1998,All,Age_all,[All],2470.00000000,4.64670028,38.97010441,45.81795248,
EU,Europe,SVK,Slovakia,1999,All,Age_all,[All],2634.00000000,5.02652571,41.00962720,48.82026949,
EU,Europe,SVK,Slovakia,2000,All,Age_all,[All],2622.00000000,4.97306729,40.09682859,48.54945091,
EU,Europe,SVK,Slovakia,2001,All,Age_all,[All],2599.00000000,5.00000000,39.47317593,48.31052571,
EU,Europe,SVK,Slovakia,2002,All,Age_all,[All],2784.00000000,5.40246837,41.74946635,51.75867000,
EU,Europe,SVK,Slovakia,2003,All,Age_all,[All],2689.00000000,5.14838216,39.60583682,49.99116928,
EU,Europe,SVK,Slovakia,2004,All,Age_all,[All],2655.00000000,5.12034251,38.25176216,49.32584299,
EU,Europe,SVK,Slovakia,2005,All,Age_all,[All],2782.00000000,5.20243104,39.39742477,51.64011186,
EU,Europe,SVK,Slovakia,2006,All,Age_all,[All],2863.00000000,5.37138140,40.08544655,53.10521770,
EU,Europe,SVK,Slovakia,2007,All,Age_all,[All],2980.00000000,5.53327392,41.14630396,55.20802495,
EU,Europe,SVK,Slovakia,2008,All,Age_all,[All],3024.00000000,5.68805959,40.68886085,55.92779101,
EU,Europe,SVK,Slovakia,2009,All,Age_all,[All],2946.00000000,5.56762988,39.01754851,54.37055471,
EU,Europe,SVK,Slovakia,2010,All,Age_all,[All],2845.00000000,5.32322949,36.98616214,52.38422809,
EU,Europe,SVK,Slovakia,2012,All,Age_all,[All],3224.00000000,6.14833038,40.09159623,59.62002589,
EU,Europe,SVK,Slovakia,2013,All,Age_all,[All],2842.00000000,5.45657016,34.47084506,52.49942619,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],2891.00000000,5.63053851,34.41162006,53.35278222,
EU,Europe,SVN,Slovenia,1990,All,Age_all,[All],1074.00000000,5.78819725,42.61521339,53.70268513,
EU,Europe,SVN,Slovenia,1991,All,Age_all,[All],1225.00000000,6.33926723,48.27177777,61.28370604,
EU,Europe,SVN,Slovenia,1992,All,Age_all,[All],1170.00000000,6.05182848,45.56135751,58.67308560,
EU,Europe,SVN,Slovenia,1993,All,Age_all,[All],1289.00000000,6.44113532,49.64804860,64.79340505,
EU,Europe,SVN,Slovenia,1994,All,Age_all,[All],1162.00000000,6.00237616,44.55742949,58.40663483,
EU,Europe,SVN,Slovenia,1995,All,Age_all,[All],1117.00000000,5.88886546,41.77541515,56.32879476,
EU,Europe,SVN,Slovenia,1996,All,Age_all,[All],1138.00000000,6.11170784,42.11961198,57.15146645,
